shipment_id,origin_warehouse_id,destination_city,shipment_date,eta,ata,status,distance_km,vehicle_type
SHP02539,WH025,Delhi,2025-01-15,2025-01-15 13:00:00,2025-01-15 13:00:00,In Transit,655,Truck
SHP02540,WH003,Kolkata,2025-02-08,2025-02-08 12:00:00,2025-02-08 10:00:00,Delivered,868,Truck
SHP02541,WH030,Chennai,2025-01-29,2025-01-29 10:00:00,2025-01-29 14:00:00,Delayed,807,Truck
SHP02542,WH041,Delhi,2025-02-08,2025-02-08 10:00:00,2025-02-08 09:00:00,Delivered,325,Van
SHP02543,WH020,Bangalore,2025-02-25,2025-02-25 10:00:00,2025-02-25 14:00:00,In Transit,612,Truck
SHP02544,WH018,Mumbai,2025-01-03,2025-01-03 16:00:00,2025-01-03 17:00:00,Delayed,835,Truck
SHP02545,WH022,Bangalore,2025-01-31,2025-01-31 14:00:00,2025-01-31 15:00:00,Delayed,126,Van
SHP02546,WH008,Chennai,2025-02-13,2025-02-13 12:00:00,2025-02-13 12:00:00,Delayed,134,Van
SHP02547,WH039,Chennai,2025-02-16,2025-02-16 11:00:00,2025-02-16 10:00:00,In Transit,605,Truck
SHP02548,WH007,Delhi,2025-02-28,2025-02-28 15:00:00,2025-02-28 19:00:00,Delivered,844,Truck
SHP02549,WH015,Delhi,2025-03-01,2025-03-01 20:00:00,2025-03-01 18:00:00,In Transit,846,Truck
SHP02550,WH050,Delhi,2025-02-27,2025-02-27 12:00:00,2025-02-27 17:00:00,Delivered,623,Van
SHP02551,WH035,Mumbai,2025-01-01,2025-01-01 15:00:00,2025-01-01 17:00:00,In Transit,290,Van
SHP02552,WH012,Mumbai,2025-02-24,2025-02-24 15:00:00,2025-02-24 20:00:00,Delayed,650,Van
SHP02553,WH043,Delhi,2025-01-13,2025-01-13 13:00:00,2025-01-13 15:00:00,Delivered,511,Truck
SHP02554,WH004,Bangalore,2025-01-02,2025-01-02 12:00:00,2025-01-02 12:00:00,Delayed,584,Truck
SHP02555,WH011,Kolkata,2025-01-14,2025-01-14 15:00:00,2025-01-14 20:00:00,Delivered,713,Truck
SHP02556,WH027,Bangalore,2025-02-13,2025-02-13 14:00:00,2025-02-13 13:00:00,In Transit,586,Truck
SHP02557,WH033,Kolkata,2025-02-06,2025-02-06 18:00:00,2025-02-06 22:00:00,In Transit,610,Van
SHP02558,WH024,Mumbai,2025-01-15,2025-01-15 20:00:00,2025-01-16 00:00:00,Delivered,524,Van
SHP02559,WH026,Chennai,2025-02-25,2025-02-25 19:00:00,2025-02-25 23:00:00,Delivered,554,Truck
SHP02560,WH026,Chennai,2025-03-01,2025-03-01 11:00:00,2025-03-01 15:00:00,Delivered,172,Truck
SHP02561,WH016,Kolkata,2025-02-25,2025-02-25 11:00:00,2025-02-25 10:00:00,Delivered,343,Truck
SHP02562,WH008,Bangalore,2025-01-20,2025-01-20 20:00:00,2025-01-20 23:00:00,In Transit,428,Van
SHP02563,WH023,Mumbai,2025-01-31,2025-01-31 10:00:00,2025-01-31 15:00:00,Delivered,101,Truck
SHP02564,WH004,Chennai,2025-02-18,2025-02-18 18:00:00,2025-02-18 20:00:00,Delivered,279,Van
SHP02565,WH040,Mumbai,2025-03-02,2025-03-02 14:00:00,2025-03-02 15:00:00,Delivered,961,Truck
SHP02566,WH018,Mumbai,2025-01-28,2025-01-28 19:00:00,2025-01-28 18:00:00,Delivered,303,Truck
SHP02567,WH047,Delhi,2025-02-15,2025-02-15 13:00:00,2025-02-15 14:00:00,Delayed,697,Van
SHP02568,WH038,Bangalore,2025-01-07,2025-01-07 19:00:00,2025-01-07 19:00:00,In Transit,524,Van
SHP02569,WH028,Delhi,2025-02-01,2025-02-01 12:00:00,2025-02-01 17:00:00,In Transit,508,Truck
SHP02570,WH043,Mumbai,2025-01-02,2025-01-02 14:00:00,2025-01-02 13:00:00,Delivered,486,Van
SHP02571,WH049,Chennai,2025-01-20,2025-01-20 14:00:00,2025-01-20 15:00:00,In Transit,165,Truck
SHP02572,WH047,Bangalore,2025-01-29,2025-01-29 15:00:00,2025-01-29 17:00:00,Delayed,919,Truck
SHP02573,WH041,Bangalore,2025-01-20,2025-01-20 13:00:00,2025-01-20 17:00:00,Delivered,367,Van
SHP02574,WH047,Kolkata,2025-01-24,2025-01-24 16:00:00,2025-01-24 16:00:00,In Transit,431,Truck
SHP02575,WH040,Delhi,2025-01-06,2025-01-06 14:00:00,2025-01-06 15:00:00,Delayed,850,Truck
SHP02576,WH002,Bangalore,2025-01-02,2025-01-02 17:00:00,2025-01-02 16:00:00,Delivered,290,Truck
SHP02577,WH046,Chennai,2025-02-12,2025-02-12 15:00:00,2025-02-12 17:00:00,In Transit,747,Truck
SHP02578,WH025,Delhi,2025-02-05,2025-02-05 13:00:00,2025-02-05 16:00:00,In Transit,572,Van
SHP02579,WH022,Chennai,2025-02-16,2025-02-16 13:00:00,2025-02-16 14:00:00,Delayed,129,Truck
SHP02580,WH020,Kolkata,2025-01-19,2025-01-19 15:00:00,2025-01-19 19:00:00,Delivered,127,Van
SHP02581,WH023,Mumbai,2025-02-16,2025-02-16 16:00:00,2025-02-16 18:00:00,Delayed,114,Van
SHP02582,WH036,Mumbai,2025-02-12,2025-02-12 11:00:00,2025-02-12 10:00:00,Delivered,339,Van
SHP02583,WH045,Bangalore,2025-01-17,2025-01-17 13:00:00,2025-01-17 13:00:00,Delivered,878,Truck
SHP02584,WH017,Delhi,2025-01-25,2025-01-25 14:00:00,2025-01-25 13:00:00,Delivered,822,Truck
SHP02585,WH048,Chennai,2025-02-14,2025-02-14 18:00:00,2025-02-14 16:00:00,In Transit,520,Truck
SHP02586,WH017,Bangalore,2025-02-19,2025-02-19 19:00:00,2025-02-20 00:00:00,In Transit,454,Van
SHP02587,WH004,Bangalore,2025-02-20,2025-02-20 12:00:00,2025-02-20 11:00:00,In Transit,559,Truck
SHP02588,WH004,Chennai,2025-01-22,2025-01-22 13:00:00,2025-01-22 11:00:00,In Transit,333,Truck
SHP02589,WH046,Delhi,2025-02-23,2025-02-23 19:00:00,2025-02-23 22:00:00,Delivered,755,Truck
SHP02590,WH007,Delhi,2025-02-05,2025-02-05 19:00:00,2025-02-05 21:00:00,Delayed,970,Van
SHP02591,WH042,Chennai,2025-02-15,2025-02-15 17:00:00,2025-02-15 22:00:00,Delivered,967,Van
SHP02592,WH030,Chennai,2025-02-05,2025-02-05 17:00:00,2025-02-05 18:00:00,Delivered,499,Van
SHP02593,WH035,Chennai,2025-01-05,2025-01-05 11:00:00,2025-01-05 15:00:00,Delivered,877,Van
SHP02594,WH005,Chennai,2025-01-01,2025-01-01 12:00:00,2025-01-01 17:00:00,Delivered,655,Van
SHP02595,WH033,Chennai,2025-01-20,2025-01-20 18:00:00,2025-01-20 20:00:00,In Transit,686,Truck
SHP02596,WH041,Chennai,2025-01-25,2025-01-25 14:00:00,2025-01-25 14:00:00,Delayed,862,Van
SHP02597,WH048,Bangalore,2025-02-11,2025-02-11 17:00:00,2025-02-11 20:00:00,Delayed,753,Van
SHP02598,WH009,Delhi,2025-02-18,2025-02-18 19:00:00,2025-02-18 20:00:00,Delivered,595,Van
SHP02599,WH048,Kolkata,2025-02-23,2025-02-23 14:00:00,2025-02-23 16:00:00,In Transit,182,Van
SHP02600,WH011,Chennai,2025-01-31,2025-01-31 18:00:00,2025-01-31 16:00:00,Delayed,231,Truck
SHP02601,WH018,Bangalore,2025-01-15,2025-01-15 12:00:00,2025-01-15 11:00:00,In Transit,659,Truck
SHP02602,WH004,Mumbai,2025-01-23,2025-01-23 13:00:00,2025-01-23 12:00:00,Delayed,717,Truck
SHP02603,WH008,Kolkata,2025-01-15,2025-01-15 11:00:00,2025-01-15 16:00:00,In Transit,343,Truck
SHP02604,WH016,Bangalore,2025-01-03,2025-01-03 19:00:00,2025-01-03 21:00:00,In Transit,707,Truck
SHP02605,WH039,Kolkata,2025-02-27,2025-02-27 12:00:00,2025-02-27 10:00:00,Delayed,210,Van
SHP02606,WH008,Mumbai,2025-02-21,2025-02-21 18:00:00,2025-02-21 19:00:00,In Transit,363,Van
SHP02607,WH039,Delhi,2025-01-03,2025-01-03 12:00:00,2025-01-03 12:00:00,Delayed,153,Van
SHP02608,WH033,Delhi,2025-01-10,2025-01-10 13:00:00,2025-01-10 16:00:00,In Transit,232,Van
SHP02609,WH026,Bangalore,2025-01-28,2025-01-28 13:00:00,2025-01-28 13:00:00,In Transit,123,Truck
SHP02610,WH026,Mumbai,2025-01-11,2025-01-11 17:00:00,2025-01-11 22:00:00,Delivered,985,Truck
SHP02611,WH049,Chennai,2025-01-07,2025-01-07 12:00:00,2025-01-07 17:00:00,Delayed,727,Truck
SHP02612,WH002,Kolkata,2025-02-07,2025-02-07 19:00:00,2025-02-07 23:00:00,In Transit,477,Truck
SHP02613,WH035,Chennai,2025-02-08,2025-02-08 14:00:00,2025-02-08 14:00:00,Delayed,561,Van
SHP02614,WH041,Chennai,2025-02-27,2025-02-27 14:00:00,2025-02-27 19:00:00,In Transit,207,Truck
SHP02615,WH028,Bangalore,2025-01-01,2025-01-01 20:00:00,2025-01-01 20:00:00,Delayed,393,Truck
SHP02616,WH008,Bangalore,2025-01-14,2025-01-14 19:00:00,2025-01-14 20:00:00,In Transit,253,Truck
SHP02617,WH019,Mumbai,2025-01-16,2025-01-16 12:00:00,2025-01-16 13:00:00,Delayed,843,Truck
SHP02618,WH006,Chennai,2025-02-06,2025-02-06 18:00:00,2025-02-06 21:00:00,In Transit,567,Truck
SHP02619,WH033,Delhi,2025-02-02,2025-02-02 17:00:00,2025-02-02 19:00:00,Delivered,951,Truck
SHP02620,WH025,Bangalore,2025-01-23,2025-01-23 17:00:00,2025-01-23 15:00:00,Delayed,139,Van
SHP02621,WH046,Chennai,2025-01-12,2025-01-12 15:00:00,2025-01-12 17:00:00,Delayed,695,Van
SHP02622,WH034,Delhi,2025-01-27,2025-01-27 12:00:00,2025-01-27 15:00:00,In Transit,973,Van
SHP02623,WH002,Chennai,2025-01-10,2025-01-10 20:00:00,2025-01-10 23:00:00,Delivered,372,Truck
SHP02624,WH026,Delhi,2025-01-10,2025-01-10 14:00:00,2025-01-10 12:00:00,In Transit,301,Van
SHP02625,WH028,Chennai,2025-01-14,2025-01-14 17:00:00,2025-01-14 17:00:00,In Transit,353,Truck
SHP02626,WH016,Delhi,2025-02-17,2025-02-17 10:00:00,2025-02-17 15:00:00,Delivered,252,Truck
SHP02627,WH009,Chennai,2025-02-21,2025-02-21 19:00:00,2025-02-21 18:00:00,In Transit,637,Van
SHP02628,WH015,Kolkata,2025-01-13,2025-01-13 17:00:00,2025-01-13 21:00:00,Delayed,506,Truck
SHP02629,WH017,Mumbai,2025-01-21,2025-01-21 11:00:00,2025-01-21 11:00:00,In Transit,329,Truck
SHP02630,WH048,Chennai,2025-01-12,2025-01-12 15:00:00,2025-01-12 17:00:00,In Transit,286,Truck
SHP02631,WH041,Delhi,2025-02-28,2025-02-28 11:00:00,2025-02-28 16:00:00,In Transit,359,Truck
SHP02632,WH044,Delhi,2025-01-11,2025-01-11 15:00:00,2025-01-11 20:00:00,Delivered,723,Van
SHP02633,WH016,Kolkata,2025-01-24,2025-01-24 15:00:00,2025-01-24 18:00:00,Delivered,585,Van
SHP02634,WH021,Kolkata,2025-01-30,2025-01-30 10:00:00,2025-01-30 13:00:00,Delivered,378,Van
SHP02635,WH016,Delhi,2025-01-13,2025-01-13 11:00:00,2025-01-13 11:00:00,In Transit,584,Van
SHP02636,WH036,Mumbai,2025-02-24,2025-02-24 14:00:00,2025-02-24 17:00:00,In Transit,420,Truck
SHP02637,WH022,Chennai,2025-03-01,2025-03-01 20:00:00,2025-03-02 01:00:00,Delayed,258,Truck
SHP02638,WH036,Delhi,2025-02-20,2025-02-20 16:00:00,2025-02-20 20:00:00,Delayed,571,Truck
SHP02639,WH027,Mumbai,2025-01-29,2025-01-29 20:00:00,2025-01-29 18:00:00,In Transit,856,Truck
SHP02640,WH038,Delhi,2025-02-11,2025-02-11 17:00:00,2025-02-11 19:00:00,Delayed,981,Truck
SHP02641,WH030,Bangalore,2025-02-10,2025-02-10 14:00:00,2025-02-10 15:00:00,In Transit,305,Truck
SHP02642,WH047,Delhi,2025-01-17,2025-01-17 11:00:00,2025-01-17 14:00:00,Delayed,785,Truck
SHP02643,WH031,Chennai,2025-01-11,2025-01-11 10:00:00,2025-01-11 15:00:00,Delivered,247,Truck
SHP02644,WH050,Chennai,2025-01-28,2025-01-28 14:00:00,2025-01-28 17:00:00,Delivered,125,Truck
SHP02645,WH029,Kolkata,2025-01-28,2025-01-28 10:00:00,2025-01-28 14:00:00,Delayed,438,Truck
SHP02646,WH018,Delhi,2025-02-02,2025-02-02 13:00:00,2025-02-02 17:00:00,Delayed,330,Van
SHP02647,WH034,Delhi,2025-01-20,2025-01-20 18:00:00,2025-01-20 18:00:00,Delayed,944,Van
SHP02648,WH033,Bangalore,2025-01-17,2025-01-17 19:00:00,2025-01-17 17:00:00,Delivered,133,Van
SHP02649,WH046,Bangalore,2025-02-02,2025-02-02 19:00:00,2025-02-02 19:00:00,In Transit,790,Van
SHP02650,WH047,Chennai,2025-02-10,2025-02-10 18:00:00,2025-02-10 19:00:00,Delayed,718,Van
SHP02651,WH032,Chennai,2025-02-08,2025-02-08 14:00:00,2025-02-08 19:00:00,Delivered,910,Truck
SHP02652,WH046,Mumbai,2025-01-03,2025-01-03 14:00:00,2025-01-03 12:00:00,In Transit,914,Truck
SHP02653,WH021,Delhi,2025-01-10,2025-01-10 15:00:00,2025-01-10 17:00:00,Delivered,971,Truck
SHP02654,WH022,Chennai,2025-02-06,2025-02-06 16:00:00,2025-02-06 20:00:00,In Transit,932,Van
SHP02655,WH021,Delhi,2025-02-03,2025-02-03 18:00:00,2025-02-03 17:00:00,Delivered,955,Van
SHP02656,WH019,Bangalore,2025-01-03,2025-01-03 11:00:00,2025-01-03 15:00:00,Delivered,107,Truck
SHP02657,WH005,Kolkata,2025-02-11,2025-02-11 15:00:00,2025-02-11 17:00:00,Delayed,919,Truck
SHP02658,WH011,Bangalore,2025-01-04,2025-01-04 15:00:00,2025-01-04 20:00:00,Delayed,364,Truck
SHP02659,WH005,Delhi,2025-01-20,2025-01-20 11:00:00,2025-01-20 15:00:00,Delayed,808,Van
SHP02660,WH026,Chennai,2025-01-13,2025-01-13 19:00:00,2025-01-13 22:00:00,Delivered,308,Truck
SHP02661,WH010,Mumbai,2025-01-05,2025-01-05 10:00:00,2025-01-05 14:00:00,Delayed,913,Van
SHP02662,WH035,Bangalore,2025-01-03,2025-01-03 12:00:00,2025-01-03 16:00:00,Delivered,303,Van
SHP02663,WH029,Bangalore,2025-02-28,2025-02-28 13:00:00,2025-02-28 16:00:00,Delayed,849,Van
SHP02664,WH025,Mumbai,2025-02-15,2025-02-15 16:00:00,2025-02-15 19:00:00,In Transit,600,Truck
SHP02665,WH025,Delhi,2025-02-16,2025-02-16 16:00:00,2025-02-16 15:00:00,Delayed,187,Truck
SHP02666,WH027,Chennai,2025-02-21,2025-02-21 15:00:00,2025-02-21 18:00:00,Delayed,239,Truck
SHP02667,WH038,Chennai,2025-02-26,2025-02-26 18:00:00,2025-02-26 18:00:00,Delayed,806,Van
SHP02668,WH025,Kolkata,2025-01-27,2025-01-27 10:00:00,2025-01-27 15:00:00,Delayed,774,Van
SHP02669,WH003,Bangalore,2025-01-01,2025-01-01 19:00:00,2025-01-02 00:00:00,In Transit,678,Van
SHP02670,WH042,Chennai,2025-01-27,2025-01-27 18:00:00,2025-01-27 17:00:00,In Transit,581,Van
SHP02671,WH010,Bangalore,2025-01-02,2025-01-02 10:00:00,2025-01-02 11:00:00,Delayed,352,Van
SHP02672,WH012,Chennai,2025-02-13,2025-02-13 11:00:00,2025-02-13 09:00:00,In Transit,926,Van
SHP02673,WH026,Bangalore,2025-01-10,2025-01-10 10:00:00,2025-01-10 10:00:00,Delayed,885,Truck
SHP02674,WH005,Bangalore,2025-02-01,2025-02-01 15:00:00,2025-02-01 19:00:00,In Transit,109,Van
SHP02675,WH011,Mumbai,2025-02-06,2025-02-06 20:00:00,2025-02-07 01:00:00,Delayed,110,Truck
SHP02676,WH032,Kolkata,2025-02-19,2025-02-19 17:00:00,2025-02-19 19:00:00,Delivered,514,Truck
SHP02677,WH040,Mumbai,2025-02-18,2025-02-18 14:00:00,2025-02-18 16:00:00,In Transit,665,Van
SHP02678,WH007,Delhi,2025-01-17,2025-01-17 17:00:00,2025-01-17 18:00:00,Delivered,328,Truck
SHP02679,WH007,Delhi,2025-01-28,2025-01-28 16:00:00,2025-01-28 18:00:00,Delayed,241,Truck
SHP02680,WH029,Chennai,2025-02-17,2025-02-17 15:00:00,2025-02-17 13:00:00,In Transit,532,Van
SHP02681,WH003,Kolkata,2025-01-20,2025-01-20 19:00:00,2025-01-20 20:00:00,In Transit,392,Van
SHP02682,WH025,Kolkata,2025-02-20,2025-02-20 15:00:00,2025-02-20 20:00:00,In Transit,642,Van
SHP02683,WH047,Kolkata,2025-02-18,2025-02-18 18:00:00,2025-02-18 20:00:00,Delayed,750,Van
SHP02684,WH025,Bangalore,2025-01-30,2025-01-30 15:00:00,2025-01-30 17:00:00,In Transit,556,Truck
SHP02685,WH014,Delhi,2025-02-13,2025-02-13 15:00:00,2025-02-13 16:00:00,Delivered,322,Van
SHP02686,WH041,Mumbai,2025-02-14,2025-02-14 14:00:00,2025-02-14 15:00:00,Delayed,682,Van
SHP02687,WH002,Chennai,2025-01-16,2025-01-16 16:00:00,2025-01-16 14:00:00,Delivered,299,Truck
SHP02688,WH015,Delhi,2025-01-11,2025-01-11 16:00:00,2025-01-11 16:00:00,Delayed,539,Truck
SHP02689,WH036,Chennai,2025-02-13,2025-02-13 12:00:00,2025-02-13 11:00:00,Delayed,612,Truck
SHP02690,WH011,Mumbai,2025-01-07,2025-01-07 18:00:00,2025-01-07 16:00:00,In Transit,391,Van
SHP02691,WH011,Kolkata,2025-01-29,2025-01-29 17:00:00,2025-01-29 22:00:00,In Transit,486,Van
SHP02692,WH006,Chennai,2025-02-05,2025-02-05 15:00:00,2025-02-05 15:00:00,Delayed,397,Van
SHP02693,WH032,Delhi,2025-03-01,2025-03-01 14:00:00,2025-03-01 14:00:00,Delivered,408,Van
SHP02694,WH048,Delhi,2025-02-16,2025-02-16 15:00:00,2025-02-16 15:00:00,In Transit,250,Van
SHP02695,WH038,Kolkata,2025-02-21,2025-02-21 11:00:00,2025-02-21 12:00:00,Delayed,403,Van
SHP02696,WH016,Chennai,2025-02-28,2025-02-28 19:00:00,2025-03-01 00:00:00,Delivered,790,Truck
SHP02697,WH040,Kolkata,2025-02-10,2025-02-10 18:00:00,2025-02-10 18:00:00,Delayed,454,Truck
SHP02698,WH024,Delhi,2025-02-09,2025-02-09 17:00:00,2025-02-09 16:00:00,In Transit,224,Truck
SHP02699,WH030,Chennai,2025-01-28,2025-01-28 11:00:00,2025-01-28 09:00:00,Delayed,234,Van
SHP02700,WH023,Chennai,2025-01-12,2025-01-12 11:00:00,2025-01-12 10:00:00,Delivered,206,Truck
SHP02701,WH026,Mumbai,2025-01-10,2025-01-10 20:00:00,2025-01-10 21:00:00,Delivered,921,Van
SHP02702,WH026,Delhi,2025-01-04,2025-01-04 17:00:00,2025-01-04 18:00:00,Delayed,469,Truck
SHP02703,WH016,Kolkata,2025-01-01,2025-01-01 19:00:00,2025-01-01 19:00:00,Delivered,924,Truck
SHP02704,WH023,Bangalore,2025-01-01,2025-01-01 17:00:00,2025-01-01 20:00:00,In Transit,350,Van
SHP02705,WH021,Bangalore,2025-01-27,2025-01-27 17:00:00,2025-01-27 21:00:00,Delivered,997,Truck
SHP02706,WH037,Chennai,2025-02-14,2025-02-14 15:00:00,2025-02-14 18:00:00,In Transit,321,Van
SHP02707,WH022,Delhi,2025-01-01,2025-01-01 17:00:00,2025-01-01 15:00:00,Delivered,149,Truck
SHP02708,WH019,Chennai,2025-02-13,2025-02-13 16:00:00,2025-02-13 19:00:00,Delivered,126,Truck
SHP02709,WH003,Chennai,2025-01-19,2025-01-19 15:00:00,2025-01-19 16:00:00,In Transit,563,Truck
SHP02710,WH018,Chennai,2025-02-26,2025-02-26 19:00:00,2025-02-26 18:00:00,Delayed,253,Van
SHP02711,WH004,Bangalore,2025-01-25,2025-01-25 15:00:00,2025-01-25 16:00:00,Delayed,368,Van
SHP02712,WH026,Mumbai,2025-02-04,2025-02-04 15:00:00,2025-02-04 17:00:00,Delayed,718,Van
SHP02713,WH034,Mumbai,2025-03-01,2025-03-01 12:00:00,2025-03-01 10:00:00,Delivered,230,Truck
SHP02714,WH045,Mumbai,2025-01-02,2025-01-02 11:00:00,2025-01-02 15:00:00,Delivered,267,Truck
SHP02715,WH006,Delhi,2025-01-12,2025-01-12 15:00:00,2025-01-12 13:00:00,Delivered,338,Truck
SHP02716,WH043,Kolkata,2025-02-03,2025-02-03 12:00:00,2025-02-03 12:00:00,Delivered,408,Van
SHP02717,WH011,Kolkata,2025-02-21,2025-02-21 16:00:00,2025-02-21 19:00:00,Delayed,830,Van
SHP02718,WH007,Delhi,2025-02-15,2025-02-15 16:00:00,2025-02-15 14:00:00,In Transit,702,Van
SHP02719,WH023,Chennai,2025-01-20,2025-01-20 15:00:00,2025-01-20 14:00:00,Delivered,958,Truck
SHP02720,WH005,Kolkata,2025-02-08,2025-02-08 12:00:00,2025-02-08 12:00:00,Delivered,192,Truck
SHP02721,WH049,Mumbai,2025-01-05,2025-01-05 19:00:00,2025-01-05 18:00:00,In Transit,650,Truck
SHP02722,WH028,Delhi,2025-01-02,2025-01-02 17:00:00,2025-01-02 15:00:00,Delayed,451,Van
SHP02723,WH015,Bangalore,2025-02-27,2025-02-27 11:00:00,2025-02-27 12:00:00,In Transit,583,Truck
SHP02724,WH003,Delhi,2025-02-05,2025-02-05 12:00:00,2025-02-05 13:00:00,Delayed,310,Van
SHP02725,WH022,Mumbai,2025-01-27,2025-01-27 14:00:00,2025-01-27 19:00:00,Delayed,599,Van
SHP02726,WH049,Delhi,2025-01-24,2025-01-24 10:00:00,2025-01-24 15:00:00,Delivered,878,Truck
SHP02727,WH004,Chennai,2025-01-28,2025-01-28 10:00:00,2025-01-28 08:00:00,Delayed,752,Van
SHP02728,WH004,Delhi,2025-03-02,2025-03-02 20:00:00,2025-03-03 00:00:00,Delayed,279,Truck
SHP02729,WH021,Chennai,2025-01-29,2025-01-29 10:00:00,2025-01-29 10:00:00,Delayed,423,Truck
SHP02730,WH031,Bangalore,2025-02-05,2025-02-05 20:00:00,2025-02-06 01:00:00,Delivered,537,Van
SHP02731,WH001,Delhi,2025-01-11,2025-01-11 20:00:00,2025-01-11 20:00:00,In Transit,676,Truck
SHP02732,WH014,Mumbai,2025-01-02,2025-01-02 18:00:00,2025-01-02 23:00:00,Delivered,156,Van
SHP02733,WH019,Bangalore,2025-02-05,2025-02-05 16:00:00,2025-02-05 20:00:00,In Transit,146,Truck
SHP02734,WH017,Mumbai,2025-02-21,2025-02-21 15:00:00,2025-02-21 20:00:00,Delayed,709,Van
SHP02735,WH022,Chennai,2025-02-15,2025-02-15 16:00:00,2025-02-15 17:00:00,In Transit,260,Truck
SHP02736,WH006,Mumbai,2025-02-28,2025-02-28 10:00:00,2025-02-28 10:00:00,In Transit,344,Truck
SHP02737,WH040,Mumbai,2025-01-15,2025-01-15 13:00:00,2025-01-15 18:00:00,In Transit,311,Van
SHP02738,WH033,Bangalore,2025-02-24,2025-02-24 16:00:00,2025-02-24 19:00:00,Delayed,609,Truck
SHP02739,WH048,Bangalore,2025-02-08,2025-02-08 11:00:00,2025-02-08 14:00:00,Delivered,501,Truck
SHP02740,WH005,Mumbai,2025-01-22,2025-01-22 16:00:00,2025-01-22 15:00:00,Delivered,446,Van
SHP02741,WH005,Bangalore,2025-02-05,2025-02-05 10:00:00,2025-02-05 15:00:00,Delivered,985,Van
SHP02742,WH007,Kolkata,2025-02-17,2025-02-17 10:00:00,2025-02-17 15:00:00,Delivered,114,Van
SHP02743,WH015,Kolkata,2025-02-12,2025-02-12 17:00:00,2025-02-12 20:00:00,In Transit,373,Van
SHP02744,WH028,Mumbai,2025-02-27,2025-02-27 19:00:00,2025-02-27 20:00:00,Delayed,806,Truck
SHP02745,WH042,Mumbai,2025-01-19,2025-01-19 17:00:00,2025-01-19 17:00:00,In Transit,397,Van
SHP02746,WH035,Bangalore,2025-02-06,2025-02-06 10:00:00,2025-02-06 11:00:00,Delayed,380,Van
SHP02747,WH044,Chennai,2025-01-19,2025-01-19 12:00:00,2025-01-19 16:00:00,Delayed,576,Van
SHP02748,WH016,Bangalore,2025-01-05,2025-01-05 10:00:00,2025-01-05 12:00:00,Delayed,375,Truck
SHP02749,WH032,Bangalore,2025-02-05,2025-02-05 18:00:00,2025-02-05 20:00:00,In Transit,168,Van
SHP02750,WH012,Kolkata,2025-01-18,2025-01-18 18:00:00,2025-01-18 19:00:00,Delivered,548,Truck
SHP02751,WH032,Delhi,2025-01-24,2025-01-24 10:00:00,2025-01-24 11:00:00,Delivered,203,Van
SHP02752,WH020,Bangalore,2025-02-28,2025-02-28 18:00:00,2025-02-28 22:00:00,In Transit,550,Truck
SHP02753,WH017,Mumbai,2025-02-13,2025-02-13 16:00:00,2025-02-13 21:00:00,Delivered,110,Truck
SHP02754,WH034,Delhi,2025-02-17,2025-02-17 14:00:00,2025-02-17 17:00:00,Delivered,657,Truck
SHP02755,WH041,Kolkata,2025-01-22,2025-01-22 13:00:00,2025-01-22 15:00:00,Delayed,725,Truck
SHP02756,WH042,Mumbai,2025-01-21,2025-01-21 10:00:00,2025-01-21 10:00:00,Delayed,667,Van
SHP02757,WH017,Bangalore,2025-01-23,2025-01-23 17:00:00,2025-01-23 18:00:00,In Transit,924,Truck
SHP02758,WH049,Bangalore,2025-02-18,2025-02-18 18:00:00,2025-02-18 17:00:00,Delayed,425,Van
SHP02759,WH001,Delhi,2025-01-15,2025-01-15 19:00:00,2025-01-16 00:00:00,Delayed,811,Van
SHP02760,WH022,Delhi,2025-01-03,2025-01-03 19:00:00,2025-01-04 00:00:00,Delayed,946,Van
SHP02761,WH046,Chennai,2025-02-06,2025-02-06 11:00:00,2025-02-06 10:00:00,Delivered,134,Van
SHP02762,WH024,Kolkata,2025-01-09,2025-01-09 16:00:00,2025-01-09 15:00:00,Delayed,819,Truck
SHP02763,WH006,Kolkata,2025-02-04,2025-02-04 18:00:00,2025-02-04 16:00:00,In Transit,243,Truck
SHP02764,WH019,Kolkata,2025-01-31,2025-01-31 15:00:00,2025-01-31 14:00:00,Delayed,699,Van
SHP02765,WH004,Mumbai,2025-01-05,2025-01-05 20:00:00,2025-01-05 20:00:00,In Transit,932,Van
SHP02766,WH001,Delhi,2025-01-04,2025-01-04 16:00:00,2025-01-04 20:00:00,Delivered,614,Truck
SHP02767,WH030,Delhi,2025-02-13,2025-02-13 11:00:00,2025-02-13 10:00:00,Delivered,662,Van
SHP02768,WH001,Kolkata,2025-02-20,2025-02-20 12:00:00,2025-02-20 14:00:00,Delivered,397,Van
SHP02769,WH016,Chennai,2025-02-11,2025-02-11 15:00:00,2025-02-11 17:00:00,In Transit,123,Van
SHP02770,WH005,Chennai,2025-01-07,2025-01-07 19:00:00,2025-01-07 19:00:00,Delayed,580,Van
SHP02771,WH035,Mumbai,2025-02-05,2025-02-05 16:00:00,2025-02-05 21:00:00,Delivered,165,Truck
SHP02772,WH036,Mumbai,2025-02-12,2025-02-12 18:00:00,2025-02-12 18:00:00,Delayed,237,Van
SHP02773,WH001,Delhi,2025-01-17,2025-01-17 14:00:00,2025-01-17 19:00:00,Delivered,425,Van
SHP02774,WH020,Bangalore,2025-02-06,2025-02-06 15:00:00,2025-02-06 13:00:00,In Transit,803,Truck
