shipment_id,shipment_date,warehouse_id,sku_id,delay_hours,delivery_status,source_city,destination_city,route_id,inventory_level,gps_id,latitude,longitude,speed_kmph,timestamp,record_type
SHP01333,null,null,null,null,null,null,null,null,null,GPS00493,13.336143,76.136439,79,2025-01-19T02:00:00.000Z,GPS
SHP02475,null,null,null,null,null,null,null,null,null,GPS00498,29.705404,74.657253,36,2025-01-28T17:00:00.000Z,GPS
SHP00677,null,null,null,null,null,null,null,null,null,GPS00502,26.233979,79.390368,43,2025-01-31T20:00:00.000Z,GPS
SHP01707,null,null,null,null,null,null,null,null,null,GPS00539,27.65986,75.293517,42,2025-01-09T00:00:00.000Z,GPS
SHP02740,null,null,null,null,null,null,null,null,null,GPS00552,29.799164,74.35,28,2025-01-10T23:00:00.000Z,GPS
SHP00523,null,null,null,null,null,null,null,null,null,GPS00572,27.80271,72.014141,73,2025-02-05T22:00:00.000Z,GPS
SHP00166,null,null,null,null,null,null,null,null,null,GPS00579,12.917415,72.018213,61,2025-01-31T04:00:00.000Z,GPS
SHP01432,null,null,null,null,null,null,null,null,null,GPS00584,24.967523,79.537819,26,2025-02-05T12:00:00.000Z,GPS
SHP01604,null,null,null,null,null,null,null,null,null,GPS00590,28.403455,77.450152,60,2025-01-17T01:00:00.000Z,GPS
SHP02331,null,null,null,null,null,null,null,null,null,GPS00648,15.510283,75.380104,63,2025-02-09T00:00:00.000Z,GPS
SHP01634,null,null,null,null,null,null,null,null,null,GPS00666,16.089613,77.829831,37,2025-01-24T16:00:00.000Z,GPS
SHP01167,null,null,null,null,null,null,null,null,null,GPS00690,24.340941,77.551638,61,2025-01-24T01:00:00.000Z,GPS
SHP00442,null,null,null,null,null,null,null,null,null,GPS00698,17.260494,77.208024,38,2025-01-04T03:00:00.000Z,GPS
SHP02406,null,null,null,null,null,null,null,null,null,GPS00699,19.342071,78.653726,21,2025-01-14T02:00:00.000Z,GPS
SHP02689,null,null,null,null,null,null,null,null,null,GPS00723,26.840846,75.693239,33,2025-01-19T22:00:00.000Z,GPS
SHP02895,null,null,null,null,null,null,null,null,null,GPS00739,20.922422,74.683837,74,2025-01-19T08:00:00.000Z,GPS
SHP00625,null,null,null,null,null,null,null,null,null,GPS00767,29.055248,76.654906,78,2025-02-08T16:00:00.000Z,GPS
SHP02032,null,null,null,null,null,null,null,null,null,GPS00791,27.264399,78.270439,56,2025-01-03T13:00:00.000Z,GPS
SHP01946,null,null,null,null,null,null,null,null,null,GPS00808,13.544307,72.833979,72,2025-01-02T17:00:00.000Z,GPS
SHP02666,null,null,null,null,null,null,null,null,null,GPS00826,29.769447,71.704914,53,2025-01-02T15:00:00.000Z,GPS
SHP02026,null,null,null,null,null,null,null,null,null,GPS00839,14.381689,75.3781,76,2025-02-11T12:00:00.000Z,GPS
SHP01042,null,null,null,null,null,null,null,null,null,GPS00848,14.22032,71.639901,77,2025-01-20T04:00:00.000Z,GPS
SHP00596,null,null,null,null,null,null,null,null,null,GPS00892,17.48902,75.792792,56,2025-01-21T04:00:00.000Z,GPS
SHP01941,null,null,null,null,null,null,null,null,null,GPS00902,29.792376,78.125256,50,2025-01-22T06:00:00.000Z,GPS
SHP01011,null,null,null,null,null,null,null,null,null,GPS00919,12.39246,77.441335,63,2025-01-06T01:00:00.000Z,GPS
SHP00260,null,null,null,null,null,null,null,null,null,GPS00932,19.140128,75.851802,33,2025-02-04T15:00:00.000Z,GPS
SHP02070,null,null,null,null,null,null,null,null,null,GPS00952,14.103119,78.890203,55,2025-01-21T12:00:00.000Z,GPS
SHP02644,null,null,null,null,null,null,null,null,null,GPS00962,27.393376,75.129593,62,2025-02-10T14:00:00.000Z,GPS
SHP00399,null,null,null,null,null,null,null,null,null,GPS00966,21.598122,79.386912,38,2025-01-06T11:00:00.000Z,GPS
SHP02140,null,null,null,null,null,null,null,null,null,GPS00967,23.038286,72.026149,47,2025-01-23T12:00:00.000Z,GPS
SHP00384,null,null,null,null,null,null,null,null,null,GPS00976,19.991095,71.899788,27,2025-01-20T19:00:00.000Z,GPS
SHP02256,null,null,null,null,null,null,null,null,null,GPS00994,23.255519,77.078901,49,2025-01-22T23:00:00.000Z,GPS
SHP01902,null,null,null,null,null,null,null,null,null,GPS01015,21.945745,78.727664,62,2025-01-21T22:00:00.000Z,GPS
SHP00641,null,null,null,null,null,null,null,null,null,GPS01047,27.458391,72.697804,31,2025-01-02T15:00:00.000Z,GPS
SHP02217,null,null,null,null,null,null,null,null,null,GPS01061,14.988235,75.845299,43,2025-01-14T15:00:00.000Z,GPS
SHP00090,null,null,null,null,null,null,null,null,null,GPS01065,21.068602,75.348615,24,2025-01-17T08:00:00.000Z,GPS
SHP00126,null,null,null,null,null,null,null,null,null,GPS01074,29.392919,74.973984,53,2025-01-29T04:00:00.000Z,GPS
SHP01042,null,null,null,null,null,null,null,null,null,GPS01092,12.431468,74.018947,80,2025-01-26T08:00:00.000Z,GPS
SHP02527,null,null,null,null,null,null,null,null,null,GPS01102,25.058733,70.079725,42,2025-02-08T07:00:00.000Z,GPS
SHP02968,null,null,null,null,null,null,null,null,null,GPS01107,18.558456,77.28509,58,2025-01-23T17:00:00.000Z,GPS
SHP00904,null,null,null,null,null,null,null,null,null,GPS01125,12.428803,78.68412,46,2025-02-01T08:00:00.000Z,GPS
SHP02389,null,null,null,null,null,null,null,null,null,GPS01146,25.938565,74.617506,38,2025-01-21T15:00:00.000Z,GPS
SHP02130,null,null,null,null,null,null,null,null,null,GPS01164,14.75222,78.833276,34,2025-01-30T19:00:00.000Z,GPS
SHP02936,null,null,null,null,null,null,null,null,null,GPS01187,18.412127,72.974128,32,2025-01-07T00:00:00.000Z,GPS
SHP01807,null,null,null,null,null,null,null,null,null,GPS01243,25.096161,75.899696,69,2025-01-01T02:00:00.000Z,GPS
SHP00624,null,null,null,null,null,null,null,null,null,GPS01250,15.742375,73.196237,29,2025-01-10T05:00:00.000Z,GPS
SHP00479,null,null,null,null,null,null,null,null,null,GPS01256,17.971145,72.791988,79,2025-01-05T22:00:00.000Z,GPS
SHP01925,null,null,null,null,null,null,null,null,null,GPS01266,21.486602,73.852037,63,2025-01-08T19:00:00.000Z,GPS
SHP00507,null,null,null,null,null,null,null,null,null,GPS01276,24.192013,71.747736,30,2025-01-22T21:00:00.000Z,GPS
SHP01676,null,null,null,null,null,null,null,null,null,GPS01334,27.451233,70.904747,67,2025-02-07T21:00:00.000Z,GPS
SHP01783,null,null,null,null,null,null,null,null,null,GPS01352,15.696625,73.467174,52,2025-01-11T20:00:00.000Z,GPS
SHP01363,null,null,null,null,null,null,null,null,null,GPS01369,24.450608,74.588679,49,2025-01-19T04:00:00.000Z,GPS
SHP01384,null,null,null,null,null,null,null,null,null,GPS01430,23.437679,71.302761,76,2025-01-20T06:00:00.000Z,GPS
SHP01670,null,null,null,null,null,null,null,null,null,GPS01452,26.266151,77.022262,42,2025-01-04T04:00:00.000Z,GPS
SHP01402,null,null,null,null,null,null,null,null,null,GPS01472,18.393974,79.001803,79,2025-01-29T01:00:00.000Z,GPS
SHP01089,null,null,null,null,null,null,null,null,null,GPS01476,14.049228,74.719004,71,2025-01-03T18:00:00.000Z,GPS
SHP01239,null,null,null,null,null,null,null,null,null,GPS01479,16.201799,72.03555,58,2025-01-28T13:00:00.000Z,GPS
SHP00258,null,null,null,null,null,null,null,null,null,GPS01523,22.221265,76.518585,55,2025-01-02T20:00:00.000Z,GPS
SHP00021,null,null,null,null,null,null,null,null,null,GPS01528,17.126717,73.900372,68,2025-01-16T13:00:00.000Z,GPS
SHP00046,null,null,null,null,null,null,null,null,null,GPS01530,23.545404,77.609197,45,2025-01-19T19:00:00.000Z,GPS
SHP01541,null,null,null,null,null,null,null,null,null,GPS01535,13.065161,74.90277,79,2025-01-20T22:00:00.000Z,GPS
SHP01261,null,null,null,null,null,null,null,null,null,GPS01555,22.605511,75.350815,39,2025-01-13T15:00:00.000Z,GPS
SHP02930,null,null,null,null,null,null,null,null,null,GPS01560,28.238963,75.855805,77,2025-01-16T05:00:00.000Z,GPS
SHP00110,null,null,null,null,null,null,null,null,null,GPS01594,16.961507,70.242071,64,2025-02-11T15:00:00.000Z,GPS
SHP02115,null,null,null,null,null,null,null,null,null,GPS01598,27.484354,77.697787,75,2025-02-11T01:00:00.000Z,GPS
SHP01262,null,null,null,null,null,null,null,null,null,GPS01603,25.993083,70.092532,68,2025-02-11T09:00:00.000Z,GPS
SHP01436,null,null,null,null,null,null,null,null,null,GPS01680,25.165509,74.507601,61,2025-01-16T21:00:00.000Z,GPS
SHP02154,null,null,null,null,null,null,null,null,null,GPS01693,13.264337,72.934583,77,2025-01-09T11:00:00.000Z,GPS
SHP00394,null,null,null,null,null,null,null,null,null,GPS01728,17.338571,74.337017,20,2025-01-07T14:00:00.000Z,GPS
SHP02340,null,null,null,null,null,null,null,null,null,GPS01750,23.560821,75.945757,25,2025-01-10T15:00:00.000Z,GPS
SHP02939,null,null,null,null,null,null,null,null,null,GPS01761,25.533347,75.434343,50,2025-01-05T18:00:00.000Z,GPS
SHP02728,null,null,null,null,null,null,null,null,null,GPS01805,17.758406,72.1192,53,2025-01-30T02:00:00.000Z,GPS
SHP02334,null,null,null,null,null,null,null,null,null,GPS01809,20.734,71.026513,22,2025-01-20T08:00:00.000Z,GPS
SHP01661,null,null,null,null,null,null,null,null,null,GPS01818,27.962976,74.481874,65,2025-01-04T02:00:00.000Z,GPS
SHP01805,null,null,null,null,null,null,null,null,null,GPS01835,26.701381,77.25582,48,2025-01-10T16:00:00.000Z,GPS
SHP01663,null,null,null,null,null,null,null,null,null,GPS01836,26.107506,78.113802,32,2025-02-03T13:00:00.000Z,GPS
SHP01947,null,null,null,null,null,null,null,null,null,GPS01856,12.305174,75.84817,37,2025-01-16T16:00:00.000Z,GPS
SHP02939,null,null,null,null,null,null,null,null,null,GPS01907,27.180432,72.663868,80,2025-01-03T17:00:00.000Z,GPS
SHP01454,null,null,null,null,null,null,null,null,null,GPS01931,22.144224,70.89396,35,2025-02-03T19:00:00.000Z,GPS
SHP00596,null,null,null,null,null,null,null,null,null,GPS01948,14.698581,74.043224,32,2025-01-13T19:00:00.000Z,GPS
SHP02169,null,null,null,null,null,null,null,null,null,GPS01999,18.952767,72.14611,79,2025-01-14T01:00:00.000Z,GPS
SHP02293,null,null,null,null,null,null,null,null,null,GPS02007,19.769667,75.560138,72,2025-02-04T15:00:00.000Z,GPS
SHP00238,null,null,null,null,null,null,null,null,null,GPS02049,17.334444,70.897605,60,2025-01-09T13:00:00.000Z,GPS
SHP02159,null,null,null,null,null,null,null,null,null,GPS02059,27.047662,70.046143,31,2025-02-10T06:00:00.000Z,GPS
SHP02737,null,null,null,null,null,null,null,null,null,GPS02075,28.06186,71.484494,52,2025-02-02T12:00:00.000Z,GPS
SHP02776,null,null,null,null,null,null,null,null,null,GPS02087,20.53667,78.41132,23,2025-01-11T11:00:00.000Z,GPS
SHP02504,null,null,null,null,null,null,null,null,null,GPS02100,27.733784,70.872892,45,2025-01-05T08:00:00.000Z,GPS
SHP02711,null,null,null,null,null,null,null,null,null,GPS02102,16.926569,72.148744,52,2025-01-27T06:00:00.000Z,GPS
SHP01641,null,null,null,null,null,null,null,null,null,GPS02103,26.050011,74.574241,24,2025-01-05T05:00:00.000Z,GPS
SHP00499,null,null,null,null,null,null,null,null,null,GPS02105,14.243098,73.69287,22,2025-01-18T15:00:00.000Z,GPS
SHP00545,null,null,null,null,null,null,null,null,null,GPS02106,24.961811,79.262211,68,2025-01-19T10:00:00.000Z,GPS
SHP02319,null,null,null,null,null,null,null,null,null,GPS02126,27.447338,74.899331,72,2025-01-25T17:00:00.000Z,GPS
SHP02787,null,null,null,null,null,null,null,null,null,GPS02163,17.465885,74.467177,50,2025-01-17T08:00:00.000Z,GPS
SHP02329,null,null,null,null,null,null,null,null,null,GPS02199,17.212868,75.869414,31,2025-01-22T15:00:00.000Z,GPS
SHP00907,null,null,null,null,null,null,null,null,null,GPS02209,15.212774,77.668582,43,2025-01-13T13:00:00.000Z,GPS
SHP00489,null,null,null,null,null,null,null,null,null,GPS02221,24.686718,76.528471,53,2025-01-13T04:00:00.000Z,GPS
SHP01015,null,null,null,null,null,null,null,null,null,GPS02226,21.60068,76.438285,47,2025-01-25T18:00:00.000Z,GPS
SHP01657,null,null,null,null,null,null,null,null,null,GPS02234,21.010992,77.772179,58,2025-01-25T16:00:00.000Z,GPS
SHP02177,null,null,null,null,null,null,null,null,null,GPS02240,16.630283,78.399532,75,2025-01-26T10:00:00.000Z,GPS
SHP01482,null,null,null,null,null,null,null,null,null,GPS02271,13.261707,70.191607,56,2025-02-04T18:00:00.000Z,GPS
SHP02230,null,null,null,null,null,null,null,null,null,GPS02275,21.111573,79.266399,57,2025-02-09T20:00:00.000Z,GPS
SHP01495,null,null,null,null,null,null,null,null,null,GPS02314,28.671824,78.779314,51,2025-01-15T04:00:00.000Z,GPS
SHP00287,null,null,null,null,null,null,null,null,null,GPS02320,13.699445,73.070646,79,2025-01-04T06:00:00.000Z,GPS
SHP02830,null,null,null,null,null,null,null,null,null,GPS02341,29.076742,71.718045,37,2025-01-03T01:00:00.000Z,GPS
SHP00864,null,null,null,null,null,null,null,null,null,GPS02368,27.766329,73.245929,69,2025-02-08T04:00:00.000Z,GPS
SHP01676,null,null,null,null,null,null,null,null,null,GPS02371,20.109645,78.161601,72,2025-01-26T01:00:00.000Z,GPS
SHP01498,null,null,null,null,null,null,null,null,null,GPS02381,22.839723,71.019698,24,2025-01-25T00:00:00.000Z,GPS
SHP00232,null,null,null,null,null,null,null,null,null,GPS02392,22.322926,75.96172,59,2025-01-22T07:00:00.000Z,GPS
SHP00406,null,null,null,null,null,null,null,null,null,GPS02468,13.911567,74.29598,36,2025-01-21T06:00:00.000Z,GPS
SHP01602,null,null,null,null,null,null,null,null,null,GPS02470,18.412382,78.157363,62,2025-01-06T18:00:00.000Z,GPS
SHP02822,null,null,null,null,null,null,null,null,null,GPS02487,27.159365,73.109353,67,2025-01-10T03:00:00.000Z,GPS
SHP00123,null,null,null,null,null,null,null,null,null,GPS02499,23.094068,78.306466,35,2025-01-13T01:00:00.000Z,GPS
SHP01638,null,null,null,null,null,null,null,null,null,GPS02502,15.516519,76.808651,70,2025-01-15T14:00:00.000Z,GPS
SHP00188,null,null,null,null,null,null,null,null,null,GPS02506,25.826392,70.652221,42,2025-02-07T08:00:00.000Z,GPS
SHP01651,null,null,null,null,null,null,null,null,null,GPS02545,23.511298,78.427948,38,2025-01-17T03:00:00.000Z,GPS
SHP01735,null,null,null,null,null,null,null,null,null,GPS02548,18.905032,73.336382,56,2025-01-12T18:00:00.000Z,GPS
SHP01368,null,null,null,null,null,null,null,null,null,GPS02554,17.192844,79.902866,33,2025-01-14T21:00:00.000Z,GPS
SHP00334,null,null,null,null,null,null,null,null,null,GPS02566,17.461296,73.982376,56,2025-01-09T11:00:00.000Z,GPS
SHP02548,null,null,null,null,null,null,null,null,null,GPS02602,20.219336,73.177573,42,2025-02-08T10:00:00.000Z,GPS
SHP00690,null,null,null,null,null,null,null,null,null,GPS02605,27.049337,76.750077,78,2025-01-22T03:00:00.000Z,GPS
SHP02847,null,null,null,null,null,null,null,null,null,GPS02661,29.022927,74.635767,50,2025-01-19T03:00:00.000Z,GPS
SHP01804,null,null,null,null,null,null,null,null,null,GPS02676,29.216688,70.569308,44,2025-02-07T06:00:00.000Z,GPS
SHP01906,null,null,null,null,null,null,null,null,null,GPS02680,22.744121,71.571553,54,2025-01-25T02:00:00.000Z,GPS
SHP01178,null,null,null,null,null,null,null,null,null,GPS02712,22.589858,78.722618,36,2025-01-23T04:00:00.000Z,GPS
SHP00641,null,null,null,null,null,null,null,null,null,GPS02714,16.141003,78.621887,27,2025-01-02T13:00:00.000Z,GPS
SHP00974,null,null,null,null,null,null,null,null,null,GPS02741,27.741134,77.900288,30,2025-01-18T23:00:00.000Z,GPS
SHP01766,null,null,null,null,null,null,null,null,null,GPS02742,19.681072,71.071486,43,2025-02-06T04:00:00.000Z,GPS
SHP02711,null,null,null,null,null,null,null,null,null,GPS02765,13.483271,71.862018,71,2025-01-18T02:00:00.000Z,GPS
SHP02177,null,null,null,null,null,null,null,null,null,GPS02773,28.042078,79.198691,31,2025-01-24T14:00:00.000Z,GPS
SHP00912,null,null,null,null,null,null,null,null,null,GPS02787,25.722405,71.824658,32,2025-01-15T09:00:00.000Z,GPS
SHP01693,null,null,null,null,null,null,null,null,null,GPS02810,21.780058,74.921669,62,2025-01-01T13:00:00.000Z,GPS
SHP00302,null,null,null,null,null,null,null,null,null,GPS02834,29.28571,73.01198,61,2025-02-01T05:00:00.000Z,GPS
SHP02004,null,null,null,null,null,null,null,null,null,GPS02866,21.866856,78.388582,69,2025-01-09T03:00:00.000Z,GPS
SHP01911,null,null,null,null,null,null,null,null,null,GPS02878,25.511347,73.406975,63,2025-01-12T13:00:00.000Z,GPS
SHP01938,null,null,null,null,null,null,null,null,null,GPS02883,18.778517,77.441666,79,2025-01-10T08:00:00.000Z,GPS
SHP01847,null,null,null,null,null,null,null,null,null,GPS02884,16.06827,76.922561,74,2025-01-21T17:00:00.000Z,GPS
SHP02652,null,null,null,null,null,null,null,null,null,GPS02891,21.352634,74.873041,36,2025-01-09T13:00:00.000Z,GPS
SHP00519,null,null,null,null,null,null,null,null,null,GPS02912,19.729529,79.179877,31,2025-01-04T06:00:00.000Z,GPS
SHP00454,null,null,null,null,null,null,null,null,null,GPS02917,15.737735,70.566509,25,2025-01-13T12:00:00.000Z,GPS
SHP00877,null,null,null,null,null,null,null,null,null,GPS02918,19.66233,76.73377,26,2025-01-27T09:00:00.000Z,GPS
SHP00044,null,null,null,null,null,null,null,null,null,GPS02928,24.566308,76.393018,80,2025-01-12T05:00:00.000Z,GPS
SHP01152,null,null,null,null,null,null,null,null,null,GPS02958,27.179706,78.748553,56,2025-01-24T11:00:00.000Z,GPS
SHP00973,null,null,null,null,null,null,null,null,null,GPS02976,25.38413,71.510512,70,2025-02-03T18:00:00.000Z,GPS
SHP00490,null,null,null,null,null,null,null,null,null,GPS00011,18.494536,70.604277,66,2025-01-28T11:00:00.000Z,GPS
SHP01209,null,null,null,null,null,null,null,null,null,GPS00012,13.353246,77.206115,48,2025-01-30T17:00:00.000Z,GPS
SHP02776,null,null,null,null,null,null,null,null,null,GPS00043,12.646428,74.004786,33,2025-01-03T10:00:00.000Z,GPS
SHP00502,null,null,null,null,null,null,null,null,null,GPS00057,28.778901,73.359946,32,2025-01-05T05:00:00.000Z,GPS
SHP02971,null,null,null,null,null,null,null,null,null,GPS00073,27.269228,77.78798,71,2025-01-09T06:00:00.000Z,GPS
SHP00033,null,null,null,null,null,null,null,null,null,GPS00091,20.384253,71.950692,64,2025-01-28T03:00:00.000Z,GPS
SHP02321,null,null,null,null,null,null,null,null,null,GPS00127,13.907141,78.59924,21,2025-01-01T13:00:00.000Z,GPS
SHP01648,null,null,null,null,null,null,null,null,null,GPS00169,21.901184,79.184461,60,2025-01-11T23:00:00.000Z,GPS
SHP01088,null,null,null,null,null,null,null,null,null,GPS00195,29.209265,71.650319,62,2025-02-11T04:00:00.000Z,GPS
SHP01339,null,null,null,null,null,null,null,null,null,GPS00210,26.361392,75.766062,31,2025-01-19T12:00:00.000Z,GPS
SHP01275,null,null,null,null,null,null,null,null,null,GPS00247,24.551999,73.431185,76,2025-01-08T15:00:00.000Z,GPS
SHP02715,null,null,null,null,null,null,null,null,null,GPS00252,28.138799,73.203696,65,2025-01-10T16:00:00.000Z,GPS
SHP02581,null,null,null,null,null,null,null,null,null,GPS00286,24.193771,79.649398,24,2025-01-26T09:00:00.000Z,GPS
SHP01481,null,null,null,null,null,null,null,null,null,GPS00299,18.566254,78.515128,79,2025-01-17T16:00:00.000Z,GPS
SHP00186,null,null,null,null,null,null,null,null,null,GPS00335,25.817266,70.331753,57,2025-01-16T05:00:00.000Z,GPS
SHP02119,null,null,null,null,null,null,null,null,null,GPS00344,24.238919,79.647173,30,2025-01-04T22:00:00.000Z,GPS
SHP02545,null,null,null,null,null,null,null,null,null,GPS00349,13.435169,75.742327,67,2025-01-15T22:00:00.000Z,GPS
SHP02775,null,null,null,null,null,null,null,null,null,GPS00356,21.685302,72.316031,32,2025-01-05T11:00:00.000Z,GPS
SHP00213,null,null,null,null,null,null,null,null,null,GPS00363,29.568648,70.130052,56,2025-01-07T22:00:00.000Z,GPS
SHP02488,null,null,null,null,null,null,null,null,null,GPS00366,12.979713,73.126943,23,2025-01-27T02:00:00.000Z,GPS
SHP01173,null,null,null,null,null,null,null,null,null,GPS00374,29.235329,71.610709,75,2025-01-13T10:00:00.000Z,GPS
SHP02499,null,null,null,null,null,null,null,null,null,GPS00395,24.034484,74.276147,56,2025-01-26T11:00:00.000Z,GPS
SHP02028,null,null,null,null,null,null,null,null,null,GPS00435,15.574122,72.808048,79,2025-01-22T21:00:00.000Z,GPS
SHP01076,null,null,null,null,null,null,null,null,null,GPS00462,13.250477,74.861635,50,2025-02-03T18:00:00.000Z,GPS
SHP02755,null,null,null,null,null,null,null,null,null,GPS00475,25.051906,77.840123,41,2025-01-24T12:00:00.000Z,GPS
SHP00098,null,null,null,null,null,null,null,null,null,GPS00482,26.144417,79.490483,51,2025-01-06T06:00:00.000Z,GPS
SHP00173,null,null,null,null,null,null,null,null,null,GPS00491,21.708725,71.09812,73,2025-01-03T04:00:00.000Z,GPS
SHP00840,null,null,null,null,null,null,null,null,null,GPS00508,14.62745,74.911465,22,2025-01-01T09:00:00.000Z,GPS
SHP02076,null,null,null,null,null,null,null,null,null,GPS00517,19.923522,75.00743,25,2025-01-16T05:00:00.000Z,GPS
SHP02071,null,null,null,null,null,null,null,null,null,GPS00553,26.908238,70.870639,60,2025-02-08T15:00:00.000Z,GPS
