shipment_id,shipment_date,warehouse_id,delay_hours,source_city,destination_city,delivery_status,route_id
SHP02595,2025-01-20,WH033,2,Chennai,Chennai,Delayed,Chennai→Chennai
SHP02596,2025-01-25,WH041,0,Kolkata,Chennai,On-Time,Kolkata→Chennai
SHP02597,2025-02-11,WH048,3,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP02598,2025-02-18,WH009,1,Chennai,Delhi,Delayed,Chennai→Delhi
SHP02599,2025-02-23,WH048,2,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02600,2025-01-31,WH011,-2,Jaipur,Chennai,Early,Jaipur→Chennai
SHP02602,2025-01-23,WH004,-1,Hyderabad,Mumbai,Early,Hyderabad→Mumbai
SHP02604,2025-01-03,WH016,2,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP02605,2025-02-27,WH039,-2,Ahmedabad,Kolkata,Early,Ahmedabad→Kolkata
SHP02606,2025-02-21,WH008,1,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP02607,2025-01-03,WH039,0,Pune,Delhi,On-Time,Pune→Delhi
SHP02608,2025-01-10,WH033,3,Delhi,Delhi,Delayed,Delhi→Delhi
SHP02609,2025-01-28,WH026,0,Delhi,Bangalore,On-Time,Delhi→Bangalore
SHP02610,2025-01-11,WH026,5,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP02611,2025-01-07,WH049,5,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP02612,2025-02-07,WH002,4,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP02613,2025-02-08,WH035,0,Jaipur,Chennai,On-Time,Jaipur→Chennai
SHP02614,2025-02-27,WH041,5,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP02615,2025-01-01,WH028,0,Jaipur,Bangalore,On-Time,Jaipur→Bangalore
SHP02616,2025-01-14,WH008,1,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP02617,2025-01-16,WH019,1,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP02619,2025-02-02,WH033,2,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02620,2025-01-23,WH025,-2,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP02621,2025-01-12,WH046,2,Delhi,Chennai,Delayed,Delhi→Chennai
SHP02622,2025-01-27,WH034,3,Chennai,Delhi,Delayed,Chennai→Delhi
SHP02623,2025-01-10,WH002,3,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP02624,2025-01-10,WH026,-2,Delhi,Delhi,Early,Delhi→Delhi
SHP02625,2025-01-14,WH028,0,Bangalore,Chennai,On-Time,Bangalore→Chennai
SHP02626,2025-02-17,WH016,5,Chennai,Delhi,Delayed,Chennai→Delhi
SHP02627,2025-02-21,WH009,-1,Jaipur,Chennai,Early,Jaipur→Chennai
SHP02628,2025-01-13,WH015,4,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02629,2025-01-21,WH017,0,Pune,Mumbai,On-Time,Pune→Mumbai
SHP02630,2025-01-12,WH048,2,Bangalore,Chennai,Delayed,Bangalore→Chennai
SHP02632,2025-01-11,WH044,5,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP02633,2025-01-24,WH016,3,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02634,2025-01-30,WH021,3,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02635,2025-01-13,WH016,0,Bangalore,Delhi,On-Time,Bangalore→Delhi
SHP02637,2025-03-01,WH022,5,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP02638,2025-02-20,WH036,4,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP02639,2025-01-29,WH027,-2,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP02640,2025-02-11,WH038,2,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02641,2025-02-10,WH030,1,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP02642,2025-01-17,WH047,3,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP02643,2025-01-11,WH031,5,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02644,2025-01-28,WH050,3,Jaipur,Chennai,Delayed,Jaipur→Chennai
SHP02645,2025-01-28,WH029,4,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP02646,2025-02-02,WH018,4,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02647,2025-01-20,WH034,0,Jaipur,Delhi,On-Time,Jaipur→Delhi
SHP02648,2025-01-17,WH033,-2,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP02649,2025-02-02,WH046,0,Delhi,Bangalore,On-Time,Delhi→Bangalore
SHP02650,2025-02-10,WH047,1,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP02651,2025-02-08,WH032,5,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP02652,2025-01-03,WH046,-2,Jaipur,Mumbai,Early,Jaipur→Mumbai
SHP02653,2025-01-10,WH021,2,Delhi,Delhi,Delayed,Delhi→Delhi
SHP02654,2025-02-06,WH022,4,Chennai,Chennai,Delayed,Chennai→Chennai
SHP02655,2025-02-03,WH021,-1,Chennai,Delhi,Early,Chennai→Delhi
SHP02656,2025-01-03,WH019,4,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP02657,2025-02-11,WH005,2,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP02658,2025-01-04,WH011,5,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02659,2025-01-20,WH005,4,Pune,Delhi,Delayed,Pune→Delhi
SHP02660,2025-01-13,WH026,3,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02661,2025-01-05,WH010,4,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02662,2025-01-03,WH035,4,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP02664,2025-02-15,WH025,3,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02665,2025-02-16,WH025,-1,Ahmedabad,Delhi,Early,Ahmedabad→Delhi
SHP02666,2025-02-21,WH027,3,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP02668,2025-01-27,WH025,5,Chennai,Kolkata,Delayed,Chennai→Kolkata
SHP02669,2025-01-01,WH003,5,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02670,2025-01-27,WH042,-1,Mumbai,Chennai,Early,Mumbai→Chennai
SHP02671,2025-01-02,WH010,1,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP02672,2025-02-13,WH012,-2,Mumbai,Chennai,Early,Mumbai→Chennai
SHP02673,2025-01-10,WH026,0,Kolkata,Bangalore,On-Time,Kolkata→Bangalore
SHP02674,2025-02-01,WH005,4,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02675,2025-02-06,WH011,5,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02676,2025-02-19,WH032,2,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP02679,2025-01-28,WH007,2,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02680,2025-02-17,WH029,-2,Delhi,Chennai,Early,Delhi→Chennai
SHP02682,2025-02-20,WH025,5,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02683,2025-02-18,WH047,2,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP02684,2025-01-30,WH025,2,Pune,Bangalore,Delayed,Pune→Bangalore
SHP02685,2025-02-13,WH014,1,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP02686,2025-02-14,WH041,1,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP02687,2025-01-16,WH002,-2,Jaipur,Chennai,Early,Jaipur→Chennai
SHP02688,2025-01-11,WH015,0,Bangalore,Delhi,On-Time,Bangalore→Delhi
SHP02690,2025-01-07,WH011,-2,Chennai,Mumbai,Early,Chennai→Mumbai
SHP02691,2025-01-29,WH011,5,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02692,2025-02-05,WH006,0,Ahmedabad,Chennai,On-Time,Ahmedabad→Chennai
SHP02693,2025-03-01,WH032,0,Hyderabad,Delhi,On-Time,Hyderabad→Delhi
SHP02694,2025-02-16,WH048,0,Bangalore,Delhi,On-Time,Bangalore→Delhi
SHP02695,2025-02-21,WH038,1,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP02696,2025-02-28,WH016,5,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02697,2025-02-10,WH040,0,Jaipur,Kolkata,On-Time,Jaipur→Kolkata
SHP02698,2025-02-09,WH024,-1,Lucknow,Delhi,Early,Lucknow→Delhi
SHP02699,2025-01-28,WH030,-2,Bangalore,Chennai,Early,Bangalore→Chennai
SHP02701,2025-01-10,WH026,1,Pune,Mumbai,Delayed,Pune→Mumbai
SHP02702,2025-01-04,WH026,1,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02703,2025-01-01,WH016,0,Chennai,Kolkata,On-Time,Chennai→Kolkata
SHP02704,2025-01-01,WH023,3,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP02706,2025-02-14,WH037,3,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP02707,2025-01-01,WH022,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP02708,2025-02-13,WH019,3,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02709,2025-01-19,WH003,1,Delhi,Chennai,Delayed,Delhi→Chennai
SHP02710,2025-02-26,WH018,-1,Lucknow,Chennai,Early,Lucknow→Chennai
SHP02711,2025-01-25,WH004,1,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP02712,2025-02-04,WH026,2,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP02713,2025-03-01,WH034,-2,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP02714,2025-01-02,WH045,4,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP02715,2025-01-12,WH006,-2,Pune,Delhi,Early,Pune→Delhi
SHP02716,2025-02-03,WH043,0,Kolkata,Kolkata,On-Time,Kolkata→Kolkata
SHP02717,2025-02-21,WH011,3,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP02718,2025-02-15,WH007,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP02719,2025-01-20,WH023,-1,Jaipur,Chennai,Early,Jaipur→Chennai
SHP02720,2025-02-08,WH005,0,Pune,Kolkata,On-Time,Pune→Kolkata
SHP02721,2025-01-05,WH049,-1,Bangalore,Mumbai,Early,Bangalore→Mumbai
SHP02722,2025-01-02,WH028,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP02723,2025-02-27,WH015,1,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02725,2025-01-27,WH022,5,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP02726,2025-01-24,WH049,5,Pune,Delhi,Delayed,Pune→Delhi
SHP02727,2025-01-28,WH004,-2,Lucknow,Chennai,Early,Lucknow→Chennai
SHP02728,2025-03-02,WH004,4,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP02729,2025-01-29,WH021,0,Lucknow,Chennai,On-Time,Lucknow→Chennai
SHP02730,2025-02-05,WH031,5,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02731,2025-01-11,WH001,0,Pune,Delhi,On-Time,Pune→Delhi
SHP02732,2025-01-02,WH014,5,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP02733,2025-02-05,WH019,4,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02734,2025-02-21,WH017,5,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02735,2025-02-15,WH022,1,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP02736,2025-02-28,WH006,0,Chennai,Mumbai,On-Time,Chennai→Mumbai
SHP02739,2025-02-08,WH048,3,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02740,2025-01-22,WH005,-1,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP02741,2025-02-05,WH005,5,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP02742,2025-02-17,WH007,5,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02743,2025-02-12,WH015,3,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP02745,2025-01-19,WH042,0,Lucknow,Mumbai,On-Time,Lucknow→Mumbai
SHP02746,2025-02-06,WH035,1,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02747,2025-01-19,WH044,4,Chennai,Chennai,Delayed,Chennai→Chennai
SHP02749,2025-02-05,WH032,2,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP02750,2025-01-18,WH012,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP02751,2025-01-24,WH032,1,Delhi,Delhi,Delayed,Delhi→Delhi
SHP02753,2025-02-13,WH017,5,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP02754,2025-02-17,WH034,3,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP02755,2025-01-22,WH041,2,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02756,2025-01-21,WH042,0,Pune,Mumbai,On-Time,Pune→Mumbai
SHP02757,2025-01-23,WH017,1,Mumbai,Bangalore,Delayed,Mumbai→Bangalore
SHP02760,2025-01-03,WH022,5,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP02761,2025-02-06,WH046,-1,Ahmedabad,Chennai,Early,Ahmedabad→Chennai
SHP02762,2025-01-09,WH024,-1,Pune,Kolkata,Early,Pune→Kolkata
SHP02763,2025-02-04,WH006,-2,Hyderabad,Kolkata,Early,Hyderabad→Kolkata
SHP02764,2025-01-31,WH019,-1,Mumbai,Kolkata,Early,Mumbai→Kolkata
SHP02765,2025-01-05,WH004,0,Delhi,Mumbai,On-Time,Delhi→Mumbai
SHP02766,2025-01-04,WH001,4,Mumbai,Delhi,Delayed,Mumbai→Delhi
SHP02767,2025-02-13,WH030,-1,Delhi,Delhi,Early,Delhi→Delhi
SHP02768,2025-02-20,WH001,2,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP02769,2025-02-11,WH016,2,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP02770,2025-01-07,WH005,0,Jaipur,Chennai,On-Time,Jaipur→Chennai
SHP02771,2025-02-05,WH035,5,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP02772,2025-02-12,WH036,0,Jaipur,Mumbai,On-Time,Jaipur→Mumbai
SHP02773,2025-01-17,WH001,5,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP02774,2025-02-06,WH020,-2,Mumbai,Bangalore,Early,Mumbai→Bangalore
SHP02775,2025-02-24,WH030,4,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP02777,2025-01-15,WH037,-1,Pune,Bangalore,Early,Pune→Bangalore
SHP02778,2025-02-21,WH010,3,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP02780,2025-01-28,WH043,-2,Lucknow,Chennai,Early,Lucknow→Chennai
SHP02781,2025-02-13,WH031,3,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP02782,2025-01-25,WH024,5,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02783,2025-01-19,WH004,1,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP02784,2025-01-19,WH009,3,Bangalore,Kolkata,Delayed,Bangalore→Kolkata
SHP02785,2025-02-27,WH050,3,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02787,2025-01-23,WH023,0,Kolkata,Mumbai,On-Time,Kolkata→Mumbai
SHP02788,2025-01-10,WH047,3,Mumbai,Kolkata,Delayed,Mumbai→Kolkata
SHP02789,2025-02-03,WH045,1,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP02790,2025-01-20,WH037,-1,Chennai,Bangalore,Early,Chennai→Bangalore
SHP02791,2025-02-05,WH039,1,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02792,2025-02-06,WH045,5,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP02793,2025-02-20,WH012,1,Delhi,Kolkata,Delayed,Delhi→Kolkata
SHP02794,2025-01-12,WH005,-1,Kolkata,Bangalore,Early,Kolkata→Bangalore
SHP02795,2025-01-01,WH014,-2,Delhi,Kolkata,Early,Delhi→Kolkata
SHP02796,2025-02-17,WH002,4,Delhi,Chennai,Delayed,Delhi→Chennai
SHP02797,2025-01-20,WH023,5,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP02798,2025-02-13,WH012,0,Hyderabad,Delhi,On-Time,Hyderabad→Delhi
SHP02799,2025-02-15,WH020,4,Hyderabad,Delhi,Delayed,Hyderabad→Delhi
SHP02800,2025-01-28,WH025,5,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP02801,2025-01-20,WH004,5,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP02802,2025-02-22,WH021,4,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP02803,2025-01-05,WH008,3,Delhi,Delhi,Delayed,Delhi→Delhi
SHP02804,2025-01-16,WH035,1,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02805,2025-01-21,WH018,3,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02806,2025-02-17,WH047,1,Kolkata,Mumbai,Delayed,Kolkata→Mumbai
SHP02807,2025-01-29,WH006,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP02808,2025-02-15,WH024,5,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02809,2025-01-21,WH050,0,Mumbai,Delhi,On-Time,Mumbai→Delhi
SHP02810,2025-02-02,WH039,2,Pune,Mumbai,Delayed,Pune→Mumbai
SHP02811,2025-02-21,WH022,2,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02812,2025-02-23,WH009,3,Chennai,Chennai,Delayed,Chennai→Chennai
SHP02813,2025-02-20,WH028,-1,Ahmedabad,Kolkata,Early,Ahmedabad→Kolkata
SHP02814,2025-02-22,WH006,1,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP02815,2025-02-16,WH031,0,Lucknow,Mumbai,On-Time,Lucknow→Mumbai
SHP02816,2025-01-22,WH004,2,Chennai,Mumbai,Delayed,Chennai→Mumbai
SHP02817,2025-02-11,WH030,2,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP02818,2025-02-21,WH034,4,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP02819,2025-02-02,WH010,-2,Delhi,Mumbai,Early,Delhi→Mumbai
SHP02820,2025-02-02,WH016,5,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02821,2025-02-19,WH037,0,Bangalore,Kolkata,On-Time,Bangalore→Kolkata
SHP02822,2025-01-10,WH040,4,Kolkata,Chennai,Delayed,Kolkata→Chennai
SHP02823,2025-03-01,WH038,3,Pune,Chennai,Delayed,Pune→Chennai
SHP02824,2025-01-16,WH008,2,Lucknow,Kolkata,Delayed,Lucknow→Kolkata
SHP02825,2025-02-26,WH041,2,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02826,2025-02-10,WH018,-2,Pune,Chennai,Early,Pune→Chennai
SHP02827,2025-02-17,WH010,0,Ahmedabad,Mumbai,On-Time,Ahmedabad→Mumbai
SHP02828,2025-01-26,WH037,0,Pune,Chennai,On-Time,Pune→Chennai
SHP02829,2025-01-12,WH001,-2,Kolkata,Chennai,Early,Kolkata→Chennai
SHP02830,2025-02-21,WH030,3,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP02831,2025-01-26,WH049,-1,Delhi,Bangalore,Early,Delhi→Bangalore
SHP02832,2025-02-24,WH038,4,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02833,2025-02-02,WH024,1,Pune,Bangalore,Delayed,Pune→Bangalore
SHP02834,2025-02-16,WH031,3,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP02835,2025-01-02,WH003,-1,Chennai,Chennai,Early,Chennai→Chennai
SHP02836,2025-01-13,WH006,2,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP02837,2025-01-19,WH015,0,Pune,Bangalore,On-Time,Pune→Bangalore
SHP02838,2025-01-30,WH035,4,Delhi,Bangalore,Delayed,Delhi→Bangalore
SHP02839,2025-01-06,WH039,-2,Kolkata,Kolkata,Early,Kolkata→Kolkata
SHP02840,2025-01-07,WH006,-2,Pune,Delhi,Early,Pune→Delhi
SHP02841,2025-01-19,WH046,-2,Hyderabad,Bangalore,Early,Hyderabad→Bangalore
SHP02842,2025-02-14,WH042,-2,Ahmedabad,Bangalore,Early,Ahmedabad→Bangalore
SHP02843,2025-02-24,WH045,0,Lucknow,Mumbai,On-Time,Lucknow→Mumbai
SHP02844,2025-02-12,WH004,0,Chennai,Delhi,On-Time,Chennai→Delhi
SHP02845,2025-02-11,WH012,3,Pune,Bangalore,Delayed,Pune→Bangalore
SHP02847,2025-02-03,WH019,5,Hyderabad,Mumbai,Delayed,Hyderabad→Mumbai
SHP02848,2025-02-24,WH047,1,Kolkata,Delhi,Delayed,Kolkata→Delhi
SHP02849,2025-02-05,WH020,-1,Pune,Delhi,Early,Pune→Delhi
SHP02850,2025-01-12,WH011,-1,Mumbai,Kolkata,Early,Mumbai→Kolkata
SHP02852,2025-02-04,WH021,-1,Chennai,Chennai,Early,Chennai→Chennai
SHP02853,2025-02-24,WH021,4,Lucknow,Delhi,Delayed,Lucknow→Delhi
SHP02854,2025-03-01,WH018,-2,Jaipur,Bangalore,Early,Jaipur→Bangalore
SHP02855,2025-02-04,WH030,1,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP02856,2025-02-26,WH049,5,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP02857,2025-01-17,WH040,3,Bangalore,Delhi,Delayed,Bangalore→Delhi
SHP02858,2025-01-06,WH035,3,Ahmedabad,Kolkata,Delayed,Ahmedabad→Kolkata
SHP02859,2025-02-01,WH014,-1,Chennai,Chennai,Early,Chennai→Chennai
SHP02860,2025-01-06,WH050,-2,Ahmedabad,Mumbai,Early,Ahmedabad→Mumbai
SHP02861,2025-02-24,WH014,1,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02863,2025-01-01,WH020,5,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP02864,2025-01-03,WH008,5,Ahmedabad,Mumbai,Delayed,Ahmedabad→Mumbai
SHP02865,2025-02-15,WH007,4,Delhi,Delhi,Delayed,Delhi→Delhi
SHP02866,2025-02-11,WH049,5,Hyderabad,Bangalore,Delayed,Hyderabad→Bangalore
SHP02867,2025-02-22,WH001,4,Chennai,Delhi,Delayed,Chennai→Delhi
SHP02868,2025-01-07,WH013,5,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02869,2025-02-23,WH019,-1,Delhi,Chennai,Early,Delhi→Chennai
SHP02870,2025-01-08,WH025,2,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02871,2025-01-18,WH003,3,Kolkata,Kolkata,Delayed,Kolkata→Kolkata
SHP02872,2025-01-07,WH040,0,Mumbai,Bangalore,On-Time,Mumbai→Bangalore
SHP02874,2025-02-17,WH021,3,Lucknow,Bangalore,Delayed,Lucknow→Bangalore
SHP02875,2025-01-07,WH048,3,Ahmedabad,Bangalore,Delayed,Ahmedabad→Bangalore
SHP02876,2025-02-14,WH048,0,Lucknow,Mumbai,On-Time,Lucknow→Mumbai
SHP02877,2025-02-10,WH006,0,Kolkata,Delhi,On-Time,Kolkata→Delhi
SHP02878,2025-01-26,WH034,1,Jaipur,Bangalore,Delayed,Jaipur→Bangalore
SHP02879,2025-01-19,WH030,0,Jaipur,Delhi,On-Time,Jaipur→Delhi
SHP02880,2025-02-06,WH018,5,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02882,2025-01-24,WH025,2,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP02883,2025-01-17,WH049,2,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02884,2025-02-06,WH041,2,Jaipur,Mumbai,Delayed,Jaipur→Mumbai
SHP02885,2025-01-06,WH004,1,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP02886,2025-02-17,WH047,-1,Mumbai,Delhi,Early,Mumbai→Delhi
SHP02887,2025-02-08,WH034,4,Mumbai,Mumbai,Delayed,Mumbai→Mumbai
SHP02888,2025-01-28,WH011,4,Chennai,Delhi,Delayed,Chennai→Delhi
SHP02889,2025-02-04,WH022,3,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02891,2025-01-16,WH028,-2,Lucknow,Mumbai,Early,Lucknow→Mumbai
SHP02892,2025-02-25,WH034,1,Bangalore,Mumbai,Delayed,Bangalore→Mumbai
SHP02893,2025-01-02,WH037,0,Lucknow,Delhi,On-Time,Lucknow→Delhi
SHP02894,2025-01-10,WH014,-1,Kolkata,Mumbai,Early,Kolkata→Mumbai
SHP02896,2025-01-14,WH048,3,Kolkata,Bangalore,Delayed,Kolkata→Bangalore
SHP02897,2025-01-20,WH022,3,Mumbai,Chennai,Delayed,Mumbai→Chennai
SHP02898,2025-01-31,WH005,-2,Bangalore,Kolkata,Early,Bangalore→Kolkata
SHP02899,2025-01-24,WH007,-2,Mumbai,Delhi,Early,Mumbai→Delhi
SHP02900,2025-03-02,WH035,5,Hyderabad,Chennai,Delayed,Hyderabad→Chennai
SHP02902,2025-01-19,WH049,0,Jaipur,Kolkata,On-Time,Jaipur→Kolkata
SHP02903,2025-01-29,WH002,3,Jaipur,Delhi,Delayed,Jaipur→Delhi
SHP02904,2025-02-22,WH030,2,Jaipur,Kolkata,Delayed,Jaipur→Kolkata
SHP02905,2025-01-06,WH016,5,Lucknow,Chennai,Delayed,Lucknow→Chennai
SHP02906,2025-01-18,WH024,3,Lucknow,Mumbai,Delayed,Lucknow→Mumbai
SHP02907,2025-01-03,WH047,3,Chennai,Bangalore,Delayed,Chennai→Bangalore
SHP02908,2025-01-16,WH048,1,Ahmedabad,Chennai,Delayed,Ahmedabad→Chennai
SHP02910,2025-01-11,WH012,0,Kolkata,Bangalore,On-Time,Kolkata→Bangalore
SHP02911,2025-01-22,WH048,-2,Ahmedabad,Mumbai,Early,Ahmedabad→Mumbai
SHP02912,2025-01-11,WH005,-1,Lucknow,Kolkata,Early,Lucknow→Kolkata
SHP02913,2025-01-27,WH013,-2,Jaipur,Kolkata,Early,Jaipur→Kolkata
SHP02914,2025-01-11,WH009,0,Delhi,Mumbai,On-Time,Delhi→Mumbai
SHP02915,2025-01-17,WH021,5,Pune,Chennai,Delayed,Pune→Chennai
SHP02916,2025-02-02,WH007,1,Bangalore,Bangalore,Delayed,Bangalore→Bangalore
SHP02917,2025-02-01,WH033,5,Ahmedabad,Delhi,Delayed,Ahmedabad→Delhi
SHP02918,2025-03-02,WH025,0,Mumbai,Mumbai,On-Time,Mumbai→Mumbai
SHP02919,2025-01-19,WH014,1,Hyderabad,Kolkata,Delayed,Hyderabad→Kolkata
SHP02920,2025-01-03,WH043,-2,Kolkata,Kolkata,Early,Kolkata→Kolkata
SHP02921,2025-02-26,WH019,-2,Mumbai,Mumbai,Early,Mumbai→Mumbai
SHP02922,2025-02-04,WH013,-1,Mumbai,Kolkata,Early,Mumbai→Kolkata
SHP02923,2025-01-04,WH046,3,Delhi,Mumbai,Delayed,Delhi→Mumbai
SHP02924,2025-01-07,WH041,3,Pune,Kolkata,Delayed,Pune→Kolkata
SHP02925,2025-01-18,WH037,-1,Hyderabad,Kolkata,Early,Hyderabad→Kolkata
